add-none,1,10000,20000,168987,8,0
add-none,1,100000,200000,940711,4,0
add-none,1,1000000,2000000,8808134,4,0
add-none,2,100,400,205645,514,0
add-none,2,1000,4000,124029,31,704
add-none,2,10000,40000,434411,10,3706
add-none,2,100000,400000,3745484,9,1183
add-none,2,1000000,4000000,27138965,6,8282
add-none,4,100,800,165699,207,0
add-none,4,1000,8000,185458,23,0
add-none,4,10000,80000,724493,9,11616
add-none,4,100000,800000,3663909,4,0
add-none,4,1000000,8000000,58289670,7,394325
add-yield-none,1,100,200,112473,562,0
add-yield-none,1,1000,2000,273859,136,0
add-yield-none,1,10000,20000,2000274,100,0
add-yield-none,1,100000,200000,21513466,107,0
add-yield-none,1,1000000,2000000,223696633,111,0
add-yield-none,2,100,400,212352,530,0
add-yield-none,2,1000,4000,560736,140,161
add-yield-none,2,10000,40000,3327987,83,18446744073709551513
add-yield-none,2,100000,400000,31723642,79,18446744073709533366
add-yield-none,2,1000000,4000000,305652383,76,18446744073709546634
add-yield-none,4,100,800,230007,287,47
add-yield-none,4,1000,8000,2755943,344,18446744073709551577
add-yield-none,4,10000,80000,6375534,79,18446744073709550919
add-yield-none,4,100000,800000,226848110,283,8578
add-yield-none,4,1000000,8000000,1050545246,131,18446744073709484027
add-yield-m,2,10000,40000,10761321,269,0
add-yield-m,4,10000,80000,19703679,246,0
add-yield-m,8,10000,160000,56756249,354,0
add-yield-m,12,10000,240000,93585924,389,0
add-yield-c,2,10000,40000,4407405,110,0
add-yield-c,4,10000,80000,27995213,349,0
add-yield-c,8,10000,160000,166414589,1040,0
add-yield-c,12,10000,240000,469951268,1958,0
add-yield-s,2,10000,40000,5479613,136,0
add-yield-s,4,10000,80000,26750394,334,0
add-yield-s,8,1000,16000,220442594,13777,0
add-yield-s,12,1000,24000,96557798,4023,0
add-m,1,10000,20000,367392,18,0
add-m,2,10000,40000,1466119,36,0
add-m,4,10000,80000,2148309,26,0
add-m,8,10000,160000,4335224,27,0
add-m,12,10000,240000,6839184,28,0
add-c,1,10000,20000,207949,10,0
add-c,2,10000,40000,938795,23,0
add-c,4,10000,80000,1012341,12,0
add-c,8,10000,160000,4111823,25,0
add-c,12,10000,240000,3774290,15,0
add-s,1,10000,20000,235885,11,0
add-s,2,10000,40000,1296154,32,0
add-s,4,10000,80000,2857113,35,0
add-s,8,10000,160000,8604902,53,0
add-s,12,10000,240000,28909742,120,0
add-none,2,100,400,102316,255,0
add-none,2,1000,4000,93781,23,0
add-none,2,10000,40000,279405,6,0
add-none,2,100000,400000,2212580,5,0
add-none,4,100,800,220218,275,0
add-none,4,1000,8000,181249,22,499
add-none,4,10000,80000,792887,9,3287
add-none,4,100000,800000,6502038,8,18446744073709535202
add-none,8,100,1600,402252,251,0
add-none,8,1000,16000,307201,19,551
add-none,8,10000,160000,1498919,9,22125
add-none,8,100000,1600000,10682706,6,18446744073709542281
add-none,12,100,2400,570719,237,0
add-none,12,1000,24000,419353,17,1667
add-none,12,10000,240000,2591402,10,16117
add-none,12,100000,2400000,26975043,11,124019
add-yield-none,2,10,40,84621,2115,0
add-yield-none,4,10,80,132732,1659,0
add-yield-none,8,10,160,369288,2308,0
add-yield-none,12,10,240,308033,1283,12
add-yield-none,2,20,80,195581,2444,0
add-yield-none,4,20,160,869504,5434,0
add-yield-none,8,20,320,353154,1103,0
add-yield-none,12,20,480,616497,1284,0
add-yield-none,2,40,160,110490,690,38
add-yield-none,4,40,320,211792,661,7
add-yield-none,8,40,640,457221,714,15
add-yield-none,12,40,960,613174,638,20
add-yield-none,2,80,320,120344,376,27
add-yield-none,4,80,640,340415,531,0
add-yield-none,8,80,1280,568533,444,0
add-yield-none,12,80,1920,1021333,531,76
add-yield-none,2,100,400,149230,373,18
add-yield-none,4,100,800,378499,473,8
add-yield-none,8,100,1600,594376,371,54
add-yield-none,12,100,2400,1124967,468,165
add-yield-none,2,1000,4000,371893,92,18446744073709551586
add-yield-none,4,1000,8000,2428326,303,206
add-yield-none,8,1000,16000,5386700,336,836
add-yield-none,12,1000,24000,9695651,403,18446744073709551404
add-yield-none,2,10000,40000,2837208,70,18446744073709551533
add-yield-none,4,10000,80000,22125286,276,498
add-yield-none,8,10000,160000,45838194,286,18446744073709549065
add-yield-none,12,10000,240000,70342851,293,18446744073709549975
add-yield-none,2,100000,400000,24608956,61,18446744073709549965
add-yield-none,4,100000,800000,91517901,114,18446744073709543873
add-yield-none,8,100000,1600000,434804062,271,18446744073709546043
add-yield-none,12,100000,2400000,675800874,281,18446744073709547970
add-none,1,100,200,88371,441,0
add-none,1,1000,2000,91079,45,0
add-none,1,10000,20000,167803,8,0
add-none,1,100000,200000,945605,4,0
add-none,1,1000000,2000000,9061148,4,0
add-none,2,100,400,76974,192,0
add-none,2,1000,4000,81708,20,0
add-none,2,10000,40000,275137,6,0
add-none,2,100000,400000,4330536,10,11413
add-none,2,1000000,4000000,34536006,8,18446744073709519963
add-none,4,100,800,182014,227,0
add-none,4,1000,8000,160169,20,0
add-none,4,10000,80000,833393,10,18120
add-none,4,100000,800000,7936363,9,7284
add-none,4,1000000,8000000,51267025,6,238918
add-yield-none,1,100,200,116185,580,0
add-yield-none,1,1000,2000,288823,144,0
add-yield-none,1,10000,20000,1994745,99,0
add-yield-none,1,100000,200000,20255625,101,0
add-yield-none,1,1000000,2000000,207866209,103,0
add-yield-none,2,100,400,168075,420,55
add-yield-none,2,1000,4000,526265,131,59
add-yield-none,2,10000,40000,3417082,85,560
add-yield-none,2,100000,400000,32818203,82,18446744073709543179
add-yield-none,2,1000000,4000000,272727781,68,18446744073709409840
add-yield-none,4,100,800,200850,251,39
add-yield-none,4,1000,8000,607398,75,25
add-yield-none,4,10000,80000,22950462,286,3688
add-yield-none,4,100000,800000,197580696,246,18446744073709543687
add-yield-none,4,1000000,8000000,689830278,86,99087
add-yield-m,2,10000,40000,10093252,252,0
add-yield-m,4,10000,80000,21661472,270,0
add-yield-m,8,10000,160000,46959167,293,0
add-yield-m,12,10000,240000,46463041,193,0
add-yield-c,2,10000,40000,4694213,117,0
add-yield-c,4,10000,80000,27409965,342,0
add-yield-c,8,10000,160000,127755434,798,0
add-yield-c,12,10000,240000,673383987,2805,0
add-yield-s,2,10000,40000,7418027,185,0
add-yield-s,4,10000,80000,38754832,484,0
add-yield-s,8,1000,16000,51600995,3225,0
add-yield-s,12,1000,24000,113841854,4743,0
add-m,1,10000,20000,496774,24,0
add-m,2,10000,40000,2058858,51,0
add-m,4,10000,80000,4164557,52,0
add-m,8,10000,160000,7172472,44,0
add-m,12,10000,240000,7808893,32,0
add-c,1,10000,20000,255371,12,0
add-c,2,10000,40000,1033214,25,0
add-c,4,10000,80000,1671375,20,0
add-c,8,10000,160000,2345811,14,0
add-c,12,10000,240000,5427907,22,0
add-s,1,10000,20000,1504627,75,0
add-s,2,10000,40000,1113039,27,0
add-s,4,10000,80000,9985726,124,0
add-s,8,10000,160000,10235586,63,0
add-s,12,10000,240000,31897474,132,0
add-none,2,100,400,114781,286,0
add-none,2,1000,4000,114809,28,0
add-none,2,10000,40000,537135,13,2592
add-none,2,100000,400000,4963750,12,3496
add-none,4,100,800,125606,157,0
add-none,4,1000,8000,200109,25,0
add-none,4,10000,80000,940515,11,13787
add-none,4,100000,800000,9810887,12,7903
add-none,8,100,1600,243696,152,0
add-none,8,1000,16000,1646283,102,0
add-none,8,10000,160000,1529548,9,26749
add-none,8,100000,1600000,19310112,12,166384
add-none,12,100,2400,534732,222,0
add-none,12,1000,24000,434276,18,402
add-none,12,10000,240000,2920252,12,82937
add-none,12,100000,2400000,24640950,10,57190
add-yield-none,2,10,40,124801,3120,0
add-yield-none,4,10,80,142768,1784,0
add-yield-none,8,10,160,367554,2297,0
add-yield-none,12,10,240,246527,1027,0
add-yield-none,2,20,80,507922,6349,0
add-yield-none,4,20,160,152836,955,0
add-yield-none,8,20,320,406451,1270,10
add-yield-none,12,20,480,429598,894,8
add-yield-none,2,40,160,107686,673,39
add-yield-none,4,40,320,183605,573,34
add-yield-none,8,40,640,440720,688,5
add-yield-none,12,40,960,500110,520,35
add-yield-none,2,80,320,120644,377,40
add-yield-none,4,80,640,328871,513,0
add-yield-none,8,80,1280,567092,443,11
add-yield-none,12,80,1920,897028,467,65
add-yield-none,2,100,400,123688,309,18446744073709551568
add-yield-none,4,100,800,385733,482,67
add-yield-none,8,100,1600,541943,338,32
add-yield-none,12,100,2400,1529644,637,42
add-yield-none,2,1000,4000,379283,94,18446744073709551611
add-yield-none,4,1000,8000,2456071,307,246
add-yield-none,8,1000,16000,5291669,330,712
add-yield-none,12,1000,24000,7138270,297,603
add-yield-none,2,10000,40000,3021150,75,18446744073709550862
add-yield-none,4,10000,80000,22808495,285,18446744073709550170
add-yield-none,8,10000,160000,49568322,309,18446744073709545817
add-yield-none,12,10000,240000,72206521,300,18446744073709546415
add-yield-none,2,100000,400000,28065539,70,18446744073709549490
add-yield-none,4,100000,800000,93575274,116,9309
add-yield-none,8,100000,1600000,521044573,325,18446744073709537618
add-yield-none,12,100000,2400000,789625865,329,18446744073709534704
add-none,1,100,200,92333,461,0
add-none,1,1000,2000,121063,60,0
add-none,1,10000,20000,227762,11,0
add-none,1,100000,200000,1115988,5,0
add-none,1,1000000,2000000,10740793,5,0
add-none,2,100,400,120858,302,0
add-none,2,1000,4000,104801,26,0
add-none,2,10000,40000,564877,14,18446744073709549473
add-none,2,100000,400000,4788831,11,18446744073709531933
add-none,2,1000000,4000000,45926395,11,7885
add-none,4,100,800,171295,214,0
add-none,4,1000,8000,200942,25,0
add-none,4,10000,80000,899607,11,13561
add-none,4,100000,800000,6866770,8,18446744073709532365
add-none,4,1000000,8000000,72942687,9,18446744073708953757
add-yield-none,1,100,200,124373,621,0
add-yield-none,1,1000,2000,331898,165,0
add-yield-none,1,10000,20000,2415019,120,0
add-yield-none,1,100000,200000,23659189,118,0
add-yield-none,1,1000000,2000000,250004939,125,0
add-yield-none,2,100,400,147319,368,47
add-yield-none,2,1000,4000,738804,184,18446744073709551549
add-yield-none,2,10000,40000,3046054,76,18446744073709550960
add-yield-none,2,100000,400000,35865655,89,18446744073709550637
add-yield-none,2,1000000,4000000,317631615,79,18446744073709475363
add-yield-none,4,100,800,397649,497,81
add-yield-none,4,1000,8000,2689850,336,8
add-yield-none,4,10000,80000,6130800,76,924
add-yield-none,4,100000,800000,242111500,302,18446744073709537066
add-yield-none,4,1000000,8000000,1019411706,127,18446744073709298403
add-yield-m,2,10000,40000,17958902,448,0
add-yield-m,4,10000,80000,25665554,320,0
add-yield-m,8,10000,160000,88259127,551,0
add-yield-m,12,10000,240000,124238310,517,0
add-yield-c,2,10000,40000,5697020,142,0
add-yield-c,4,10000,80000,36217926,452,0
add-yield-c,8,10000,160000,165168336,1032,0
add-yield-c,12,10000,240000,684102021,2850,0
add-yield-s,2,10000,40000,5465498,136,0
add-yield-s,4,10000,80000,28750717,359,0
add-yield-s,8,1000,16000,45899203,2868,0
add-yield-s,12,1000,24000,176150515,7339,0
add-m,1,10000,20000,523060,26,0
add-m,2,10000,40000,1879607,46,0
add-m,4,10000,80000,3512396,43,0
add-m,8,10000,160000,7366108,46,0
add-m,12,10000,240000,9527392,39,0
add-c,1,10000,20000,246837,12,0
add-c,2,10000,40000,845626,21,0
add-c,4,10000,80000,2217241,27,0
add-c,8,10000,160000,4164813,26,0
add-c,12,10000,240000,7102404,29,0
add-s,1,10000,20000,285968,14,0
add-s,2,10000,40000,1447691,36,0
add-s,4,10000,80000,1859727,23,0
add-s,8,10000,160000,16360278,102,0
add-s,12,10000,240000,11095954,46,0
add-none,2,100,400,103802,259,0
add-none,2,1000,4000,134527,33,0
add-none,2,10000,40000,309764,7,0
add-none,2,100000,400000,4428754,11,9234
add-none,4,100,800,1406711,1758,0
add-none,4,1000,8000,258146,32,805
add-none,4,10000,80000,774182,9,2572
add-none,4,100000,800000,9866058,12,18446744073709549124
add-none,8,100,1600,207243,129,0
add-none,8,1000,16000,264194,16,0
add-none,8,10000,160000,2157881,13,18446744073709547393
add-none,8,100000,1600000,18195835,11,192961
add-none,12,100,2400,587824,244,0
add-none,12,1000,24000,442604,18,2890
add-none,12,10000,240000,2667328,11,32013
add-none,12,100000,2400000,26379408,10,68113
add-yield-none,2,10,40,97654,2441,0
add-yield-none,4,10,80,111186,1389,0
add-yield-none,8,10,160,493043,3081,0
add-yield-none,12,10,240,336565,1402,0
add-yield-none,2,20,80,106686,1333,0
add-yield-none,4,20,160,177942,1112,0
add-yield-none,8,20,320,306792,958,4
add-yield-none,12,20,480,426282,888,0
add-yield-none,2,40,160,94476,590,23
add-yield-none,4,40,320,196066,612,0
add-yield-none,8,40,640,374733,585,18446744073709551613
add-yield-none,12,40,960,821437,855,26
add-yield-none,2,80,320,133775,418,0
add-yield-none,4,80,640,344437,538,0
add-yield-none,8,80,1280,468627,366,23
add-yield-none,12,80,1920,872838,454,4
add-yield-none,2,100,400,123950,309,39
add-yield-none,4,100,800,396928,496,94
add-yield-none,8,100,1600,509029,318,79
add-yield-none,12,100,2400,752164,313,4
add-yield-none,2,1000,4000,319185,79,52
add-yield-none,4,1000,8000,2447042,305,195
add-yield-none,8,1000,16000,6427519,401,1303
add-yield-none,12,1000,24000,7352859,306,610
add-yield-none,2,10000,40000,2455034,61,182
add-yield-none,4,10000,80000,20942491,261,18446744073709548645
add-yield-none,8,10000,160000,41550357,259,18446744073709550615
add-yield-none,12,10000,240000,70337885,293,18446744073709547492
add-yield-none,2,100000,400000,24915573,62,18446744073709549632
add-yield-none,4,100000,800000,92342338,115,18446744073709521009
add-yield-none,8,100000,1600000,453750046,283,18446744073709545686
add-yield-none,12,100000,2400000,840904990,350,3042
add-none,1,100,200,104421,522,0
add-none,1,1000,2000,128780,64,0
add-none,1,10000,20000,202686,10,0
add-none,1,100000,200000,1338044,6,0
add-none,1,1000000,2000000,11179350,5,0
add-none,2,100,400,133516,333,0
add-none,2,1000,4000,118530,29,946
add-none,2,10000,40000,468251,11,1186
add-none,2,100000,400000,3725562,9,18446744073709524059
add-none,2,1000000,4000000,34940381,8,18446744073709533556
add-none,4,100,800,259694,324,0
add-none,4,1000,8000,177372,22,0
add-none,4,10000,80000,449864,5,5557
add-none,4,100000,800000,6023676,7,18446744073709527002
add-none,4,1000000,8000000,49285824,6,18446744073709348245
add-yield-none,1,100,200,143040,715,0
add-yield-none,1,1000,2000,317316,158,0
add-yield-none,1,10000,20000,2439057,121,0
add-yield-none,1,100000,200000,23243806,116,0
add-yield-none,1,1000000,2000000,227240726,113,0
add-yield-none,2,100,400,120169,300,96
add-yield-none,2,1000,4000,472685,118,0
add-yield-none,2,10000,40000,4788418,119,1136
add-yield-none,2,100000,400000,34904946,87,18446744073709545224
add-yield-none,2,1000000,4000000,354141154,88,18446744073709472172
add-yield-none,4,100,800,324927,406,87
