list-i-s,2,32,1,192,151737,790
list-d-m,2,32,1,192,115261,600
list-d-s,2,32,1,192,107363,559
list-il-m,2,32,1,192,121697,633
list-il-s,2,32,1,192,100018,520
list-dl-m,2,32,1,192,101346,527
list-dl-s,2,32,1,192,91148,474
list-i-m,4,1,1,12,121076,10089
list-i-s,4,1,1,12,1999097,166591
list-d-m,4,1,1,12,1403557,116963
list-d-s,4,1,1,12,329063,27421
list-il-m,4,1,1,12,93834,7819
list-il-s,4,1,1,12,16064000,1338666
list-dl-m,4,1,1,12,161740,13478
list-dl-s,4,1,1,12,81746,6812
list-i-m,4,2,1,24,133088,5545
list-i-s,4,2,1,24,161881,6745
list-d-m,4,2,1,24,173764,7240
list-d-s,4,2,1,24,119623,4984
list-il-m,4,2,1,24,158118,6588
list-il-s,4,2,1,24,111715,4654
list-dl-m,4,2,1,24,73031,3042
list-dl-s,4,2,1,24,159785,6657
list-i-m,4,4,1,48,126979,2645
list-i-s,4,4,1,48,90516,1885
list-d-m,4,4,1,48,760592,15845
list-d-s,4,4,1,48,180964,3770
list-il-m,4,4,1,48,438101,9127
list-il-s,4,4,1,48,137576,2866
list-dl-m,4,4,1,48,166563,3470
list-dl-s,4,4,1,48,156148,3253
list-i-m,4,8,1,96,121347,1264
list-i-s,4,8,1,96,163028,1698
list-d-m,4,8,1,96,125458,1306
list-d-s,4,8,1,96,159763,1664
list-il-m,4,8,1,96,110758,1153
list-il-s,4,8,1,96,116591,1214
list-dl-m,4,8,1,96,162532,1693
list-dl-s,4,8,1,96,107417,1118
list-i-m,4,16,1,192,97348,507
list-i-s,4,16,1,192,123283,642
list-d-m,4,16,1,192,96552,502
list-d-s,4,16,1,192,396381,2064
list-il-m,4,16,1,192,150964,786
list-il-s,4,16,1,192,104787,545
list-dl-m,4,16,1,192,106195,553
list-dl-s,4,16,1,192,1509014,7859
list-i-m,4,32,1,384,186179,484
list-i-s,4,32,1,384,196683,512
list-d-m,4,32,1,384,180366,469
list-d-s,4,32,1,384,4228096,11010
list-il-m,4,32,1,384,190051,494
list-il-s,4,32,1,384,125507,326
list-dl-m,4,32,1,384,154466,402
list-dl-s,4,32,1,384,3874893,10090
list-i-m,8,1,1,24,962904,40121
list-i-s,8,1,1,24,174170,7257
list-d-m,8,1,1,24,256286,10678
list-d-s,8,1,1,24,339082,14128
list-il-m,8,1,1,24,298606,12441
list-il-s,8,1,1,24,20964914,873538
list-dl-m,8,1,1,24,4455456,185644
list-dl-s,8,1,1,24,13950383,581265
list-i-m,8,2,1,48,250074,5209
list-i-s,8,2,1,48,220199,4587
list-d-m,8,2,1,48,247994,5166
list-d-s,8,2,1,48,8492180,176920
list-il-m,8,2,1,48,357895,7456
list-il-s,8,2,1,48,576084,12001
list-dl-m,8,2,1,48,2477047,51605
list-dl-s,8,2,1,48,12668866,263934
